"","gene","gene_id","description","class","seq_type","chromosome","start_position","stop_position","feature_length","product_length","strand","locus_tag","note","genomic_accession","product_accession"
"27882","LOC110257822",110257822,NA,"lncRNA","chromosome","X",111247465,111252873,5409,NA,1,NA,NA,"NC_010461.5",NA
"27883","FHL1",397667,"four and a half LIM domains 1","protein_coding","chromosome","X",111309989,111367900,57912,NA,1,NA,NA,"NC_010461.5",NA
"27884","MAP7D3",100520289,NA,"protein_coding","chromosome","X",111371538,111420230,48693,NA,-1,NA,NA,"NC_010461.5",NA
"27885","LOC100621767",100621767,NA,"protein_coding","chromosome","X",111469540,111488383,18844,NA,1,NA,NA,"NC_010461.5",NA
"27886","ADGRG4",110257693,NA,"protein_coding","chromosome","X",111490544,111534000,43457,NA,1,NA,"partial","NC_010461.5",NA
"27887","LOC110257821",110257821,NA,"pseudogene","chromosome","X",111572320,111572564,245,NA,-1,NA,"pseudo","NC_010461.5",NA
"27888","BRS3",100621965,NA,"protein_coding","chromosome","X",111615695,111620124,4430,NA,1,NA,NA,"NC_010461.5",NA
"27889","HTATSF1",100622043,NA,"protein_coding","chromosome","X",111624303,111643566,19264,NA,1,NA,NA,"NC_010461.5",NA
"27890","VGLL1",100622133,NA,"protein_coding","chromosome","X",111662565,111684676,22112,NA,1,NA,NA,"NC_010461.5",NA
"27891","LOC110257737",110257737,NA,"lncRNA","chromosome","X",111732668,111736351,3684,NA,1,NA,NA,"NC_010461.5",NA
"27892","CD40LG",397231,"CD40 ligand","protein_coding","chromosome","X",111778666,111788901,10236,NA,1,NA,NA,"NC_010461.5",NA
"27893","ARHGEF6",100622228,NA,"protein_coding","chromosome","X",111796485,111917195,120711,NA,-1,NA,NA,"NC_010461.5",NA
"27894","RBMX",100158042,"RNA binding motif protein, X-linked","protein_coding","chromosome","X",111965859,111974544,8686,NA,-1,NA,NA,"NC_010461.5",NA
"27895","LOC102165590",102165590,NA,"lncRNA","chromosome","X",112010531,112100731,90201,NA,1,NA,NA,"NC_010461.5",NA
"27896","GPR101",110257758,NA,"protein_coding","chromosome","X",112109592,112111333,1742,NA,-1,NA,NA,"NC_010461.5",NA
"27897","LOC110257774",110257774,NA,"lncRNA","chromosome","X",112114182,112117831,3650,NA,1,NA,NA,"NC_010461.5",NA
"27898","ZIC3",100156863,NA,"protein_coding","chromosome","X",112592951,112605087,12137,NA,1,NA,NA,"NC_010461.5",NA
"27899","LOC102158351",102158351,NA,"lncRNA","chromosome","X",112710919,112747593,36675,NA,1,NA,NA,"NC_010461.5",NA
"27900","LOC102158723",102158723,NA,"protein_coding","chromosome","X",112845408,112848002,2595,NA,-1,NA,NA,"NC_010461.5",NA
"27901","LOC100737814",100737814,NA,"pseudogene","chromosome","X",113014887,113015301,415,NA,-1,NA,"pseudo","NC_010461.5",NA
"27902","LOC110257694",110257694,NA,"protein_coding","chromosome","X",113340076,113341321,1246,NA,1,NA,NA,"NC_010461.5",NA
"27903","LOC100522722",100522722,NA,"protein_coding","chromosome","X",113340314,113343205,2892,NA,1,NA,NA,"NC_010461.5",NA
"27904","FGF13",100523833,NA,"protein_coding","chromosome","X",113460191,113955691,495501,NA,-1,NA,NA,"NC_010461.5",NA
"27905","MIR9809",104796089,"microRNA 9809","miRNA","chromosome","X",113472239,113472331,93,NA,-1,NA,NA,"NC_010461.5",NA
"27906","MIR504",100498774,"microRNA 504","miRNA","chromosome","X",113495281,113495360,80,NA,-1,NA,NA,"NC_010461.5",NA
"27907","LOC110257819",110257819,NA,"lncRNA","chromosome","X",113899977,113901563,1587,NA,-1,NA,NA,"NC_010461.5",NA
"27908","LOC110257820",110257820,NA,"lncRNA","chromosome","X",114020594,114247035,226442,NA,-1,NA,NA,"NC_010461.5",NA
"27909","LOC100523110",100523110,NA,"protein_coding","chromosome","X",114070842,114071361,520,NA,-1,NA,NA,"NC_010461.5",NA
"27910","F9",397518,"coagulation factor IX","protein_coding","chromosome","X",114218704,114250436,31733,NA,1,NA,NA,"NC_010461.5",NA
"27911","MCF2",100523299,NA,"protein_coding","chromosome","X",114258082,114356106,98025,NA,-1,NA,NA,"NC_010461.5",NA
"27912","ATP11C",100523658,NA,"protein_coding","chromosome","X",114394436,114575658,181223,NA,-1,NA,NA,"NC_010461.5",NA
"27913","MIR505",100498753,"microRNA 505","miRNA","chromosome","X",114563942,114564021,80,NA,-1,NA,NA,"NC_010461.5",NA
"27914","LOC110257749",110257749,NA,"protein_coding","chromosome","X",114575980,115026005,450026,NA,1,NA,NA,"NC_010461.5",NA
"27915","CXHXorf66",100524009,NA,"protein_coding","chromosome","X",114596809,114602521,5713,NA,-1,NA,NA,"NC_010461.5",NA
"27916","LOC100524359",100524359,NA,"protein_coding","chromosome","X",114686410,114687790,1381,NA,1,NA,NA,"NC_010461.5",NA
"27917","LOC100524542",100524542,NA,"pseudogene","chromosome","X",114831964,114866740,34777,NA,-1,NA,"pseudo","NC_010461.5",NA
"27918","SOX3",100623770,NA,"protein_coding","chromosome","X",115017704,115020601,2898,NA,-1,NA,NA,"NC_010461.5",NA
"27919","LOC100524727",100524727,NA,"protein_coding","chromosome","X",115168447,115304951,136505,NA,1,NA,NA,"NC_010461.5",NA
"27920","CDR1",102157476,NA,"protein_coding","chromosome","X",115221975,115223194,1220,NA,-1,NA,NA,"NC_010461.5",NA
"27921","LOC100525627",100525627,NA,"pseudogene","chromosome","X",115386265,115387335,1071,NA,-1,NA,"pseudo","NC_010461.5",NA
"27922","LDOC1",100525445,NA,"protein_coding","chromosome","X",115580622,115583129,2508,NA,1,NA,NA,"NC_010461.5",NA
"27923","LOC110257823",110257823,NA,"protein_coding","chromosome","X",115725317,115728246,2930,NA,1,NA,NA,"NC_010461.5",NA
"27924","LOC110257824",110257824,NA,"lncRNA","chromosome","X",115935995,116116448,180454,NA,-1,NA,NA,"NC_010461.5",NA
"27925","LOC110257811",110257811,NA,"lncRNA","chromosome","X",116514605,116572579,57975,NA,1,NA,NA,"NC_010461.5",NA
"27926","LOC100525973",100525973,NA,"pseudogene","chromosome","X",117064971,117065556,586,NA,-1,NA,"pseudo","NC_010461.5",NA
"27927","SLITRK4",100525800,NA,"protein_coding","chromosome","X",117145647,117157275,11629,NA,-1,NA,NA,"NC_010461.5",NA
"27928","LOC110257663",110257663,NA,"lncRNA","chromosome","X",117156003,117568316,412314,NA,1,NA,NA,"NC_010461.5",NA
"27929","LOC110257662",110257662,NA,"lncRNA","chromosome","X",117306445,117343862,37418,NA,1,NA,NA,"NC_010461.5",NA
"27930","LOC100624589",100624589,NA,"pseudogene","chromosome","X",117867477,117910381,42905,NA,-1,NA,"pseudo","NC_010461.5",NA
"27931","LOC102157536",102157536,NA,"pseudogene","chromosome","X",118398214,118415879,17666,NA,-1,NA,"pseudo","NC_010461.5",NA
"27932","LOC102157658",102157658,NA,"protein_coding","chromosome","X",118448490,118566819,118330,NA,-1,NA,NA,"NC_010461.5",NA
"27933","LOC110257659",110257659,NA,"lncRNA","chromosome","X",118450765,118464362,13598,NA,1,NA,NA,"NC_010461.5",NA
"27934","LOC110257660",110257660,NA,"lncRNA","chromosome","X",118566910,118654704,87795,NA,1,NA,NA,"NC_010461.5",NA
"27935","LOC100511430",100511430,NA,"protein_coding","chromosome","X",118621838,118622598,761,NA,-1,NA,NA,"NC_010461.5",NA
"27936","SLITRK2",100511615,NA,"protein_coding","chromosome","X",118826531,118837134,10604,NA,1,NA,NA,"NC_010461.5",NA
"27937","TMEM257",102158918,NA,"protein_coding","chromosome","X",118836101,118837134,1034,NA,1,NA,NA,"NC_010461.5",NA
"27938","LOC100738782",100738782,NA,"pseudogene","chromosome","X",119364226,119366109,1884,NA,1,NA,"pseudo","NC_010461.5",NA
"27939","LOC100511976",100511976,NA,"pseudogene","chromosome","X",119515297,119516320,1024,NA,1,NA,"pseudo","NC_010461.5",NA
"27940","LOC110257652",110257652,NA,"lncRNA","chromosome","X",119600946,119606700,5755,NA,-1,NA,NA,"NC_010461.5",NA
"27941","FMR1",100155078,NA,"protein_coding","chromosome","X",120361232,120400282,39051,NA,1,NA,NA,"NC_010461.5",NA
"27942","FMR1NB",100515294,NA,"protein_coding","chromosome","X",120421266,120458866,37601,NA,1,NA,NA,"NC_010461.5",NA
"27943","AFF2",100512515,NA,"protein_coding","chromosome","X",120777559,121263574,486016,NA,1,NA,NA,"NC_010461.5",NA
"27944","LOC110257797",110257797,NA,"protein_coding","chromosome","X",121231431,121500019,268589,NA,-1,NA,NA,"NC_010461.5",NA
"27945","LOC110257798",110257798,NA,"lncRNA","chromosome","X",121239572,121243926,4355,NA,-1,NA,NA,"NC_010461.5",NA
"27946","LOC110257800",110257800,NA,"lncRNA","chromosome","X",121500599,121502670,2072,NA,1,NA,NA,"NC_010461.5",NA
"27947","LOC110257799",110257799,NA,"lncRNA","chromosome","X",121502550,121539909,37360,NA,-1,NA,NA,"NC_010461.5",NA
"27948","LOC110257801",110257801,NA,"pseudogene","chromosome","X",121560715,121563527,2813,NA,-1,NA,"pseudo","NC_010461.5",NA
"27949","IDS",100512880,NA,"protein_coding","chromosome","X",121572797,121596525,23729,NA,-1,NA,NA,"NC_010461.5",NA
"27950","LOC110255258",110255258,NA,"protein_coding","chromosome","X",121620738,121628536,7799,NA,1,NA,NA,"NC_010461.5",NA
"27951","LOC110257715",110257715,NA,"protein_coding","chromosome","X",121632759,121634665,1907,NA,1,NA,NA,"NC_010461.5",NA
"27952","TMEM185A",100514558,NA,"protein_coding","chromosome","X",121648807,121682484,33678,NA,-1,NA,NA,"NC_010461.5",NA
"27953","LOC100156285",100156285,NA,"protein_coding","chromosome","X",121688350,121691552,3203,NA,-1,NA,NA,"NC_010461.5",NA
"27954","LOC100514940",100514940,NA,"protein_coding","chromosome","X",121699620,121702252,2633,NA,-1,NA,NA,"NC_010461.5",NA
"27955","LOC100513838",100513838,NA,"protein_coding","chromosome","X",121708847,121709729,883,NA,1,NA,NA,"NC_010461.5",NA
"27956","LOC102159402",102159402,NA,"lncRNA","chromosome","X",121724884,121738242,13359,NA,-1,NA,NA,"NC_010461.5",NA
"27957","LOC100513259",100513259,NA,"protein_coding","chromosome","X",121755015,121756449,1435,NA,-1,NA,NA,"NC_010461.5",NA
"27958","LOC106504240",106504240,NA,"protein_coding","chromosome","X",121763484,121765954,2471,NA,-1,NA,NA,"NC_010461.5",NA
"27959","LOC100515119",100515119,NA,"protein_coding","chromosome","X",121769595,121777428,7834,NA,-1,NA,NA,"NC_010461.5",NA
"27960","LOC106506163",106506163,NA,"protein_coding","chromosome","X",121776859,121800481,23623,NA,1,NA,NA,"NC_010461.5",NA
"27961","MAMLD1",100517073,NA,"protein_coding","chromosome","X",122120275,122233692,113418,NA,1,NA,NA,"NC_010461.5",NA
"27962","LOC106508246",106508246,NA,"lncRNA","chromosome","X",122234366,122236770,2405,NA,-1,NA,NA,"NC_010461.5",NA
"27963","LOC102158739",102158739,NA,"lncRNA","chromosome","X",122270027,122282517,12491,NA,1,NA,NA,"NC_010461.5",NA
"27964","MTM1",100516892,NA,"protein_coding","chromosome","X",122286904,122379302,92399,NA,1,NA,NA,"NC_010461.5",NA
"27965","MTMR1",100517258,NA,"protein_coding","chromosome","X",122394768,122455266,60499,NA,1,NA,NA,"NC_010461.5",NA
"27966","CD99L2",100517448,NA,"protein_coding","chromosome","X",122456668,122535989,79322,NA,-1,NA,NA,"NC_010461.5",NA
"27967","LOC110257812",110257812,NA,"lncRNA","chromosome","X",122517706,122524369,6664,NA,1,NA,NA,"NC_010461.5",NA
"27968","HMGB3",100517745,NA,"protein_coding","chromosome","X",122591413,122599496,8084,NA,1,NA,NA,"NC_010461.5",NA
"27969","LOC110257695",110257695,NA,"pseudogene","chromosome","X",122630847,122631381,535,NA,-1,NA,"pseudo","NC_010461.5",NA
"27970","LOC110257769",110257769,NA,"lncRNA","chromosome","X",122664556,122680552,15997,NA,-1,NA,NA,"NC_010461.5",NA
"27971","GPR50",100620104,NA,"protein_coding","chromosome","X",122708551,122713163,4613,NA,1,NA,NA,"NC_010461.5",NA
"27972","LOC100620453",100620453,NA,"pseudogene","chromosome","X",122860707,122861545,839,NA,1,NA,"pseudo","NC_010461.5",NA
"27973","VMA21",100515811,NA,"protein_coding","chromosome","X",122872141,122882976,10836,NA,1,NA,NA,"NC_010461.5",NA
"27974","LOC100154249",100154249,NA,"lncRNA","chromosome","X",122935361,122938090,2730,NA,1,NA,NA,"NC_010461.5",NA
"27975","PRRG3",100515642,NA,"protein_coding","chromosome","X",123085511,123095589,10079,NA,1,NA,NA,"NC_010461.5",NA
"27976","FATE1",396705,"fetal and adult testis expressed 1","protein_coding","chromosome","X",123106086,123113178,7093,NA,1,NA,NA,"NC_010461.5",NA
"27977","CNGA2",100156266,NA,"protein_coding","chromosome","X",123115980,123130043,14064,NA,1,NA,NA,"NC_010461.5",NA
"27978","GABRE",100516716,NA,"protein_coding","chromosome","X",123278459,123296070,17612,NA,-1,NA,NA,"NC_010461.5",NA
"27979","MIR224",100316552,"microRNA 224","miRNA","chromosome","X",123283427,123283507,81,NA,-1,NA,NA,"NC_010461.5",NA
"27980","MIR452",104796814,"microRNA 452","miRNA","chromosome","X",123284480,123284559,80,NA,-1,NA,NA,"NC_010461.5",NA
"27981","LOC110257655",110257655,NA,"pseudogene","chromosome","X",123375380,123375861,482,NA,-1,NA,"pseudo","NC_010461.5",NA
"27982","MAGEA10",110257696,NA,"protein_coding","chromosome","X",123400803,123401915,1113,NA,-1,NA,NA,"NC_010461.5",NA
"27983","LOC110257716",110257716,NA,"lncRNA","chromosome","X",123406811,123557326,150516,NA,1,NA,NA,"NC_010461.5",NA
"27984","GABRA3",100517926,NA,"protein_coding","chromosome","X",123456952,123684814,227863,NA,-1,NA,NA,"NC_010461.5",NA
"27985","MIR105-1",100316547,"microRNA 105-1","miRNA","chromosome","X",123628381,123628461,81,NA,-1,NA,NA,"NC_010461.5",NA
"27986","MIR105-2",100316603,"microRNA 105-2","miRNA","chromosome","X",123630499,123630578,80,NA,-1,NA,NA,"NC_010461.5",NA
"27987","LOC110257697",110257697,NA,"pseudogene","chromosome","X",123648747,123650805,2059,NA,-1,NA,"pseudo","NC_010461.5",NA
"27988","GABRQ",100153018,NA,"protein_coding","chromosome","X",123834884,123855187,20304,NA,1,NA,NA,"NC_010461.5",NA
"27989","LOC100152658",100152658,NA,"pseudogene","chromosome","X",123863574,123864125,552,NA,1,NA,"pseudo","NC_010461.5",NA
"27990","LOC110257698",110257698,NA,"protein_coding","chromosome","X",123869573,123870559,987,NA,1,NA,NA,"NC_010461.5",NA
"27991","CETN2",606742,NA,"protein_coding","chromosome","X",123902240,123906046,3807,NA,-1,NA,NA,"NC_010461.5",NA
"27992","NSDHL",100157894,"NAD(P) dependent steroid dehydrogenase-like","protein_coding","chromosome","X",123906130,123921935,15806,NA,1,NA,NA,"NC_010461.5",NA
"27993","ZNF185",100152632,NA,"protein_coding","chromosome","X",123942981,123988102,45122,NA,1,NA,NA,"NC_010461.5",NA
"27994","PNMA5",110257810,NA,"protein_coding","chromosome","X",123998935,124001201,2267,NA,1,NA,NA,"NC_010461.5",NA
"27995","LOC110257699",110257699,NA,"protein_coding","chromosome","X",124005969,124007679,1711,NA,1,NA,NA,"NC_010461.5",NA
"27996","LOC110257700",110257700,NA,"pseudogene","chromosome","X",124014105,124019419,5315,NA,-1,NA,"pseudo","NC_010461.5",NA
"27997","LOC100156705",100156705,NA,"pseudogene","chromosome","X",124019421,124025041,5621,NA,1,NA,"pseudo","NC_010461.5",NA
"27998","LOC110257816",110257816,NA,"protein_coding","chromosome","X",124024771,124027078,2308,NA,-1,NA,NA,"NC_010461.5",NA
"27999","LOC100622897",100622897,NA,"protein_coding","chromosome","X",124048096,124060530,12435,NA,1,NA,NA,"NC_010461.5",NA
"28000","LOC100154655",100154655,NA,"protein_coding","chromosome","X",124078500,124089002,10503,NA,-1,NA,NA,"NC_010461.5",NA
"28001","LOC110257701",110257701,NA,"protein_coding","chromosome","X",124109383,124111245,1863,NA,1,NA,NA,"NC_010461.5",NA
"28002","PNMA6F",110257702,NA,"protein_coding","chromosome","X",124144682,124147565,2884,NA,-1,NA,NA,"NC_010461.5",NA
"28003","ZNF275",106507056,NA,"protein_coding","chromosome","X",124156708,124173566,16859,NA,1,NA,NA,"NC_010461.5",NA
"28004","LOC110257703",110257703,NA,"protein_coding","chromosome","X",124203040,124204023,984,NA,-1,NA,NA,"NC_010461.5",NA
"28005","ZFP92",100623680,NA,"protein_coding","chromosome","X",124215906,124227853,11948,NA,1,NA,NA,"NC_010461.5",NA
"28006","HAUS7",100518818,NA,"protein_coding","chromosome","X",124234735,124258133,23399,NA,-1,NA,NA,"NC_010461.5",NA
"28007","TREX2",100621378,NA,"protein_coding","chromosome","X",124234736,124244193,9458,NA,-1,NA,NA,"NC_010461.5",NA
"28008","LOC100623862",100623862,NA,"protein_coding","chromosome","X",124266197,124274910,8714,NA,1,NA,NA,"NC_010461.5",NA
"28009","BGN",397396,NA,"protein_coding","chromosome","X",124282048,124295450,13403,NA,1,NA,NA,"NC_010461.5",NA
"28010","ATP2B3",100520061,NA,"protein_coding","chromosome","X",124318874,124357653,38780,NA,1,NA,NA,"NC_010461.5",NA
"28011","FAM58A",100520599,NA,"protein_coding","chromosome","X",124361003,124370072,9070,NA,-1,NA,NA,"NC_010461.5",NA
"28012","DUSP9",100519006,NA,"protein_coding","chromosome","X",124404852,124414246,9395,NA,1,NA,NA,"NC_010461.5",NA
"28013","PNCK",100337678,"pregnancy up-regulated nonubiquitous CaM kinase","protein_coding","chromosome","X",124425867,124430000,4134,NA,-1,NA,NA,"NC_010461.5",NA
"28014","SLC6A8",100302506,"solute carrier family 6 member 8","protein_coding","chromosome","X",124435282,124452182,16901,NA,1,NA,"partial","NC_010461.5",NA
"28015","BCAP31",100520774,NA,"protein_coding","chromosome","X",124456999,124484923,27925,NA,-1,NA,NA,"NC_010461.5",NA
"28016","ABCD1",100519529,NA,"protein_coding","chromosome","X",124485076,124501742,16667,NA,1,NA,NA,"NC_010461.5",NA
"28017","PLXNB3",100525146,NA,"protein_coding","chromosome","X",124507953,124522780,14828,NA,1,NA,NA,"NC_010461.5",NA
"28018","SRPK3",100240720,"SRSF protein kinase 3","protein_coding","chromosome","X",124524102,124528607,4506,NA,1,NA,NA,"NC_010461.5",NA
"28019","IDH3G",100525850,NA,"protein_coding","chromosome","X",124528643,124537570,8928,NA,-1,NA,NA,"NC_010461.5",NA
"28020","SSR4",100523300,NA,"protein_coding","chromosome","X",124537545,124541635,4091,NA,1,NA,NA,"NC_010461.5",NA
"28021","PDZD4",100525676,NA,"protein_coding","chromosome","X",124543845,124567477,23633,NA,-1,NA,NA,"NC_010461.5",NA
"28022","L1CAM",100525324,NA,"protein_coding","chromosome","X",124595649,124618292,22644,NA,-1,NA,NA,"NC_010461.5",NA
"28023","AVPR2",397462,"arginine vasopressin receptor 2","protein_coding","chromosome","X",124638433,124640969,2537,NA,1,NA,NA,"NC_010461.5",NA
"28024","ARHGAP4",100523659,NA,"protein_coding","chromosome","X",124641222,124655312,14091,NA,-1,NA,NA,"NC_010461.5",NA
"28025","NAA10",106507058,NA,"protein_coding","chromosome","X",124658429,124662744,4316,NA,-1,NA,NA,"NC_010461.5",NA
"28026","RENBP",396934,"renin binding protein","protein_coding","chromosome","X",124662957,124670522,7566,NA,-1,NA,"partial","NC_010461.5",NA
"28027","HCFC1",100523834,NA,"protein_coding","chromosome","X",124673125,124694846,21722,NA,-1,NA,NA,"NC_010461.5",NA
"28028","TMEM187",100524010,NA,"protein_coding","chromosome","X",124695050,124699349,4300,NA,1,NA,NA,"NC_010461.5",NA
"28029","IRAK1",396606,NA,"protein_coding","chromosome","X",124717604,124724855,7252,NA,-1,NA,NA,"NC_010461.5",NA
"28030","LOC106507059",106507059,NA,"lncRNA","chromosome","X",124725052,124728850,3799,NA,1,NA,NA,"NC_010461.5",NA
"28031","MECP2",100524967,NA,"protein_coding","chromosome","X",124735523,124789063,53541,NA,-1,NA,NA,"NC_010461.5",NA
"28032","LOC494564",494564,"medium-wave-sensitive opsin","protein_coding","chromosome","X",124816014,124828225,12212,NA,1,NA,NA,"NC_010461.5",NA
"28033","TEX28",100622515,NA,"protein_coding","chromosome","X",124828222,124840093,11872,NA,-1,NA,NA,"NC_010461.5",NA
"28034","TKTL1",100622411,NA,"protein_coding","chromosome","X",124840072,124867313,27242,NA,1,NA,NA,"NC_010461.5",NA
"28035","LOC110257704",110257704,NA,"protein_coding","chromosome","X",124870296,124881007,10712,NA,1,NA,NA,"NC_010461.5",NA
"28036","EMD",110257853,NA,"protein_coding","chromosome","X",124883047,124885429,2383,NA,-1,NA,NA,"NC_010461.5",NA
"28037","FLNA",733585,NA,"protein_coding","chromosome","X",124889934,124915000,25067,NA,1,NA,NA,"NC_010461.5",NA
"28038","RPL10",733593,"ribosomal protein L10","protein_coding","chromosome","X",124927249,124929791,2543,NA,1,NA,"partial","NC_010461.5",NA
"28039","DNASE1L1",654408,"deoxyribonuclease 1 like 1","protein_coding","chromosome","X",124931410,124937569,6160,NA,-1,NA,NA,"NC_010461.5",NA
"28040","TAZ",110257854,NA,"protein_coding","chromosome","X",124940036,124946275,6240,NA,1,NA,NA,"NC_010461.5",NA
"28041","ATP6AP1",102159115,NA,"protein_coding","chromosome","X",124952532,124960344,7813,NA,1,NA,NA,"NC_010461.5",NA
"28042","GDI1",100623607,NA,"protein_coding","chromosome","X",124960835,124966833,5999,NA,1,NA,NA,"NC_010461.5",NA
"28043","FAM50A",100623080,NA,"protein_coding","chromosome","X",124967821,124973487,5667,NA,1,NA,NA,"NC_010461.5",NA
"28044","PLXNA3",100620331,NA,"protein_coding","chromosome","X",124982307,124997098,14792,NA,1,NA,NA,"NC_010461.5",NA
"28045","LAGE3",100622898,NA,"protein_coding","chromosome","X",125001673,125003206,1534,NA,-1,NA,NA,"NC_010461.5",NA
