"","gene","gene_id","description","class","seq_type","chromosome","start_position","stop_position","feature_length","product_length","strand","locus_tag","note","genomic_accession","product_accession"
"16920","TFF1",780401,NA,"protein_coding","chromosome","13",205687558,205691512,3955,NA,-1,NA,NA,"NC_010455.5",NA
"16921","TMPRSS3",100627826,NA,"protein_coding","chromosome","13",205707501,205733037,25537,NA,-1,NA,NA,"NC_010455.5",NA
"16922","UBASH3A",100627915,NA,"protein_coding","chromosome","13",205744395,205786484,42090,NA,1,NA,NA,"NC_010455.5",NA
"16923","LOC110256494",110256494,NA,"lncRNA","chromosome","13",205790094,205797666,7573,NA,-1,NA,NA,"NC_010455.5",NA
"16924","RSPH1",110256495,NA,"protein_coding","chromosome","13",205808923,205827098,18176,NA,-1,NA,NA,"NC_010455.5",NA
"16925","SLC37A1",100519174,NA,"protein_coding","chromosome","13",205826948,205901824,74877,NA,1,NA,NA,"NC_010455.5",NA
"16926","PDE9A",100127144,NA,"protein_coding","chromosome","13",205938342,206034981,96640,NA,1,NA,NA,"NC_010455.5",NA
"16927","LOC110256496",110256496,NA,"lncRNA","chromosome","13",206034923,206038035,3113,NA,-1,NA,NA,"NC_010455.5",NA
"16928","WDR4",100620715,NA,"protein_coding","chromosome","13",206074943,206094713,19771,NA,-1,NA,NA,"NC_010455.5",NA
"16929","LOC106505505",106505505,NA,"lncRNA","chromosome","13",206107207,206111245,4039,NA,-1,NA,NA,"NC_010455.5",NA
"16930","NDUFV3",100620809,NA,"protein_coding","chromosome","13",206111337,206123987,12651,NA,1,NA,NA,"NC_010455.5",NA
"16931","LOC110256373",110256373,NA,"protein_coding","chromosome","13",206137416,206150476,13061,NA,1,NA,NA,"NC_010455.5",NA
"16932","PKNOX1",110256497,NA,"protein_coding","chromosome","13",206159264,206195471,36208,NA,1,NA,NA,"NC_010455.5",NA
"16933","CBS",110256498,NA,"protein_coding","chromosome","13",206205942,206231363,25422,NA,-1,NA,NA,"NC_010455.5",NA
"16934","U2AF1",110256499,NA,"protein_coding","chromosome","13",206244772,206257697,12926,NA,-1,NA,NA,"NC_010455.5",NA
"16935","LOC110256285",110256285,NA,"lncRNA","chromosome","13",206276081,206281018,4938,NA,1,NA,NA,"NC_010455.5",NA
"16936","LOC110256500",110256500,NA,"lncRNA","chromosome","13",206441029,206445670,4642,NA,-1,NA,NA,"NC_010455.5",NA
"16937","SIK1",100621265,NA,"protein_coding","chromosome","13",206454695,206465802,11108,NA,-1,NA,NA,"NC_010455.5",NA
"16938","HSF2BP",100621369,NA,"protein_coding","chromosome","13",206545353,206629151,83799,NA,-1,NA,NA,"NC_010455.5",NA
"16939","RRP1B",100621155,NA,"protein_coding","chromosome","13",206629176,206653374,24199,NA,1,NA,NA,"NC_010455.5",NA
"16940","PDXK",396983,"pyridoxal kinase","protein_coding","chromosome","13",206676905,206699047,22143,NA,1,NA,"partial","NC_010455.5",NA
"16941","CSTB",100038020,"cystatin B","protein_coding","chromosome","13",206706060,206710598,4539,NA,-1,NA,NA,"NC_010455.5",NA
"16942","RRP1",110256501,NA,"protein_coding","chromosome","13",206722591,206736000,13410,NA,1,NA,NA,"NC_010455.5",NA
"16943","AGPAT3",100233171,"1-acylglycerol-3-phosphate O-acyltransferase 3","protein_coding","chromosome","13",206803219,206906363,103145,NA,1,NA,NA,"NC_010455.5",NA
"16944","TRAPPC10",110256502,NA,"protein_coding","chromosome","13",206936311,207013112,76802,NA,1,NA,NA,"NC_010455.5",NA
"16945","PWP2",100623705,NA,"protein_coding","chromosome","13",207015047,207031752,16706,NA,1,NA,NA,"NC_010455.5",NA
"16946","LOC102157424",102157424,NA,"lncRNA","chromosome","13",207029519,207042862,13344,NA,-1,NA,NA,"NC_010455.5",NA
"16947","C13H21orf33",100623793,NA,"protein_coding","chromosome","13",207042929,207051814,8886,NA,1,NA,NA,"NC_010455.5",NA
"16948","ICOSLG",100621467,NA,"protein_coding","chromosome","13",207106202,207115886,9685,NA,-1,NA,NA,"NC_010455.5",NA
"16949","DNMT3L",100621554,NA,"protein_coding","chromosome","13",207119025,207141990,22966,NA,-1,NA,NA,"NC_010455.5",NA
"16950","AIRE",100621659,NA,"protein_coding","chromosome","13",207148401,207158355,9955,NA,1,NA,NA,"NC_010455.5",NA
"16951","PFKL",100621757,NA,"protein_coding","chromosome","13",207167287,207191688,24402,NA,1,NA,NA,"NC_010455.5",NA
"16952","C13H21orf2",100621858,NA,"protein_coding","chromosome","13",207196884,207204741,7858,NA,-1,NA,NA,"NC_010455.5",NA
"16953","LOC102158266",102158266,NA,"lncRNA","chromosome","13",207204848,207209292,4445,NA,1,NA,NA,"NC_010455.5",NA
"16954","TRPM2",100622032,NA,"protein_coding","chromosome","13",207212339,207263313,50975,NA,1,NA,NA,"NC_010455.5",NA
"16955","LOC110256556",110256556,NA,"lncRNA","chromosome","13",207250594,207259728,9135,NA,-1,NA,NA,"NC_010455.5",NA
"16956","LRRC3",102158686,NA,"protein_coding","chromosome","13",207270099,207275901,5803,NA,1,NA,NA,"NC_010455.5",NA
"16957","TSPEAR",100622925,NA,"protein_coding","chromosome","13",207285878,207412523,126646,NA,-1,NA,NA,"NC_010455.5",NA
"16958","LOC100623490",100623490,NA,"protein_coding","chromosome","13",207377438,207378730,1293,NA,1,NA,NA,"NC_010455.5",NA
"16959","LOC100623597",100623597,NA,"protein_coding","chromosome","13",207399552,207400916,1365,NA,1,NA,NA,"NC_010455.5",NA
"16960","UBE2G2",100624139,NA,"protein_coding","chromosome","13",207444529,207471826,27298,NA,-1,NA,NA,"NC_010455.5",NA
"16961","SUMO3",100624225,NA,"protein_coding","chromosome","13",207475303,207484362,9060,NA,-1,NA,NA,"NC_010455.5",NA
"16962","PTTG1IP",100624320,NA,"protein_coding","chromosome","13",207493656,207507089,13434,NA,-1,NA,NA,"NC_010455.5",NA
"16963","ITGB2",396943,"integrin subunit beta 2","protein_coding","chromosome","13",207514281,207544108,29828,NA,-1,NA,NA,"NC_010455.5",NA
"16964","FAM207A",100623984,NA,"protein_coding","chromosome","13",207560855,207588502,27648,NA,1,NA,NA,"NC_010455.5",NA
"16965","LOC110256558",110256558,NA,"protein_coding","chromosome","13",207625818,207637009,11192,NA,1,NA,NA,"NC_010455.5",NA
"16966","ADARB1",100154277,NA,"protein_coding","chromosome","13",207746915,207791809,44895,NA,1,NA,NA,"NC_010455.5",NA
"16967","POFUT2",100738385,NA,"protein_coding","chromosome","13",207801101,207818138,17038,NA,-1,NA,NA,"NC_010455.5",NA
"16968","COL18A1",100624675,NA,"protein_coding","chromosome","13",207907835,207984082,76248,NA,1,NA,NA,"NC_010455.5",NA
"16969","SLC19A1",100579176,NA,"protein_coding","chromosome","13",207986094,208007855,21762,NA,-1,NA,NA,"NC_010455.5",NA
"16970","PCBP3",100624867,NA,"protein_coding","chromosome","13",208060949,208259368,198420,NA,1,NA,NA,"NC_010455.5",NA
"16971","LOC106508047",106508047,NA,"lncRNA","chromosome","13",208092846,208093830,985,NA,-1,NA,NA,"NC_010455.5",NA
"16972","LOC100623720",100623720,NA,"protein_coding","chromosome","13",208295245,208321789,26545,NA,1,NA,NA,"NC_010455.5",NA
"16973","CDK20",100157041,"cyclin dependent kinase 20","protein_coding","chromosome","14",15582,24102,8521,NA,-1,NA,NA,"NC_010456.5",NA
"16974","LOC110256681",110256681,NA,"protein_coding","chromosome","14",226906,229624,2719,NA,-1,NA,NA,"NC_010456.5",NA
"16975","SPIN1",100337684,"spindlin 1","protein_coding","chromosome","14",227219,291420,64202,NA,1,NA,"partial","NC_010456.5",NA
"16976","NXNL2",100739001,NA,"protein_coding","chromosome","14",348225,357227,9003,NA,1,NA,NA,"NC_010456.5",NA
"16977","S1PR3",100154607,NA,"protein_coding","chromosome","14",659314,674969,15656,NA,1,NA,NA,"NC_010456.5",NA
"16978","SHC3",102164918,NA,"protein_coding","chromosome","14",672439,836090,163652,NA,-1,NA,NA,"NC_010456.5",NA
"16979","LOC110256887",110256887,NA,"lncRNA","chromosome","14",762765,797098,34334,NA,-1,NA,NA,"NC_010456.5",NA
"16980","CKS2",100520933,NA,"protein_coding","chromosome","14",904762,910292,5531,NA,1,NA,NA,"NC_010456.5",NA
"16981","LOC102165122",102165122,NA,"lncRNA","chromosome","14",906135,911968,5834,NA,-1,NA,NA,"NC_010456.5",NA
"16982","SECISBP2",100153797,NA,"protein_coding","chromosome","14",911985,955978,43994,NA,1,NA,NA,"NC_010456.5",NA
"16983","SEMA4D",100152598,NA,"protein_coding","chromosome","14",957074,1078522,121449,NA,-1,NA,NA,"NC_010456.5",NA
"16984","GADD45G",100152997,"growth arrest and DNA damage inducible gamma","protein_coding","chromosome","14",1166000,1167538,1539,NA,1,NA,NA,"NC_010456.5",NA
"16985","LOC106505879",106505879,NA,"lncRNA","chromosome","14",1445525,1596765,151241,NA,1,NA,NA,"NC_010456.5",NA
"16986","LOC110256643",110256643,NA,"lncRNA","chromosome","14",1482118,1485266,3149,NA,-1,NA,NA,"NC_010456.5",NA
"16987","DIRAS2",780430,"DIRAS family protein","protein_coding","chromosome","14",1964842,1987900,23059,NA,-1,NA,NA,"NC_010456.5",NA
"16988","SYK",100125540,"spleen tyrosine kinase","protein_coding","chromosome","14",2103706,2160886,57181,NA,1,NA,"partial","NC_010456.5",NA
"16989","AUH",100155020,NA,"protein_coding","chromosome","14",2398456,2546329,147874,NA,-1,NA,NA,"NC_010456.5",NA
"16990","NFIL3",100153822,NA,"protein_coding","chromosome","14",2588887,2603774,14888,NA,-1,NA,NA,"NC_010456.5",NA
"16991","ROR2",100154208,NA,"protein_coding","chromosome","14",2803840,3035384,231545,NA,-1,NA,NA,"NC_010456.5",NA
"16992","SPTLC1",100739638,NA,"protein_coding","chromosome","14",3081964,3138113,56150,NA,-1,NA,NA,"NC_010456.5",NA
"16993","GFRA2",100157850,NA,"protein_coding","chromosome","14",3138174,3209687,71514,NA,1,NA,NA,"NC_010456.5",NA
"16994","LOC102166958",102166958,NA,"protein_coding","chromosome","14",3295330,3500820,205491,NA,1,NA,NA,"NC_010456.5",NA
"16995","LOC100623270",100623270,NA,"lncRNA","chromosome","14",3915197,4013693,98497,NA,-1,NA,NA,"NC_010456.5",NA
"16996","LOC100158108",100158108,NA,"protein_coding","chromosome","14",4015700,4050258,34559,NA,-1,NA,NA,"NC_010456.5",NA
"16997","LPL",397537,"lipoprotein lipase","protein_coding","chromosome","14",4104761,4134964,30204,NA,1,NA,NA,"NC_010456.5",NA
"16998","SLC18A1",100154435,NA,"protein_coding","chromosome","14",4243553,4279341,35789,NA,-1,NA,NA,"NC_010456.5",NA
"16999","ATP6V1B2",106504095,NA,"protein_coding","chromosome","14",4289257,4318587,29331,NA,1,NA,NA,"NC_010456.5",NA
"17000","LZTS1",100155722,NA,"protein_coding","chromosome","14",4344496,4404208,59713,NA,-1,NA,NA,"NC_010456.5",NA
"17001","LOC110256784",110256784,NA,"lncRNA","chromosome","14",4416014,4434512,18499,NA,1,NA,NA,"NC_010456.5",NA
"17002","LOC102166756",102166756,NA,"lncRNA","chromosome","14",5581584,5648727,67144,NA,-1,NA,NA,"NC_010456.5",NA
"17003","GFRA2",102166950,NA,"protein_coding","chromosome","14",5743583,5837470,93888,NA,-1,NA,NA,"NC_010456.5",NA
"17004","DOK2",100152025,"docking protein 2","protein_coding","chromosome","14",6176487,6180895,4409,NA,-1,NA,NA,"NC_010456.5",NA
"17005","XPO7",100153229,NA,"protein_coding","chromosome","14",6188040,6280034,91995,NA,1,NA,NA,"NC_010456.5",NA
"17006","NPM2",100154488,"nucleophosmin/nucleoplasmin 2","protein_coding","chromosome","14",6288422,6303750,15329,NA,1,NA,NA,"NC_010456.5",NA
"17007","DMTN",100157264,NA,"protein_coding","chromosome","14",6315643,6346722,31080,NA,1,NA,NA,"NC_010456.5",NA
"17008","LOC110256690",110256690,NA,"protein_coding","chromosome","14",6355770,6357623,1854,NA,1,NA,NA,"NC_010456.5",NA
"17009","FAM160B2",100155695,NA,"protein_coding","chromosome","14",6360333,6376941,16609,NA,1,NA,NA,"NC_010456.5",NA
"17010","NUDT18",100156061,NA,"protein_coding","chromosome","14",6378987,6381712,2726,NA,-1,NA,NA,"NC_010456.5",NA
"17011","HR",397617,"HR, lysine demethylase and nuclear receptor corepressor","protein_coding","chromosome","14",6386900,6404968,18069,NA,-1,NA,"partial","NC_010456.5",NA
"17012","REEP4",100153624,NA,"protein_coding","chromosome","14",6411510,6415612,4103,NA,-1,NA,NA,"NC_010456.5",NA
"17013","LGI3",100512015,NA,"protein_coding","chromosome","14",6419100,6429266,10167,NA,-1,NA,NA,"NC_010456.5",NA
"17014","SFTPC",733580,"surfactant protein C","protein_coding","chromosome","14",6440309,6443104,2796,NA,1,NA,NA,"NC_010456.5",NA
"17015","BMP1",100156461,NA,"protein_coding","chromosome","14",6443773,6489066,45294,NA,1,NA,NA,"NC_010456.5",NA
"17016","LOC110256603",110256603,NA,"lncRNA","chromosome","14",6474095,6476196,2102,NA,1,NA,NA,"NC_010456.5",NA
"17017","PHYHIP",100155255,NA,"protein_coding","chromosome","14",6494395,6506747,12353,NA,-1,NA,NA,"NC_010456.5",NA
"17018","MIR320",100498708,"microRNA 320","miRNA","chromosome","14",6520901,6520980,80,NA,-1,NA,NA,"NC_010456.5",NA
"17019","POLR3D",100154035,NA,"protein_coding","chromosome","14",6520962,6529526,8565,NA,1,NA,NA,"NC_010456.5",NA
"17020","PIWIL2",100152834,"piwi like RNA-mediated gene silencing 2","protein_coding","chromosome","14",6560402,6632524,72123,NA,1,NA,NA,"NC_010456.5",NA
"17021","SLC39A14",100152468,NA,"protein_coding","chromosome","14",6639485,6687929,48445,NA,1,NA,NA,"NC_010456.5",NA
"17022","PPP3CC",100158082,NA,"protein_coding","chromosome","14",6711789,6799318,87530,NA,1,NA,NA,"NC_010456.5",NA
"17023","SORBS3",100153623,NA,"protein_coding","chromosome","14",6802944,6831152,28209,NA,1,NA,NA,"NC_010456.5",NA
"17024","PDLIM2",100737811,NA,"protein_coding","chromosome","14",6834116,6848536,14421,NA,1,NA,NA,"NC_010456.5",NA
"17025","CCAR2",100155718,"cell cycle and apoptosis regulator 2","protein_coding","chromosome","14",6860052,6874334,14283,NA,1,NA,NA,"NC_010456.5",NA
"17026","BIN3",100153227,NA,"protein_coding","chromosome","14",6874281,6926950,52670,NA,-1,NA,NA,"NC_010456.5",NA
"17027","EGR3",100516296,NA,"protein_coding","chromosome","14",6943184,6948507,5324,NA,-1,NA,NA,"NC_010456.5",NA
"17028","PEBP4",100302365,"phosphatidylethanolamine binding protein 4","protein_coding","chromosome","14",6966861,7173255,206395,NA,-1,NA,NA,"NC_010456.5",NA
"17029","LOC110256619",110256619,NA,"lncRNA","chromosome","14",6967153,6975540,8388,NA,1,NA,NA,"NC_010456.5",NA
"17030","RHOBTB2",100152436,NA,"protein_coding","chromosome","14",7223209,7254813,31605,NA,1,NA,NA,"NC_010456.5",NA
"17031","LOC100624226",100624226,NA,"protein_coding","chromosome","14",7256588,7291998,35411,NA,-1,NA,NA,"NC_010456.5",NA
"17032","LOC106505885",106505885,NA,"lncRNA","chromosome","14",7294225,7320037,25813,NA,1,NA,NA,"NC_010456.5",NA
"17033","LOC100737977",100737977,NA,"protein_coding","chromosome","14",7344788,7371086,26299,NA,-1,NA,NA,"NC_010456.5",NA
"17034","CHMP7",110256869,NA,"protein_coding","chromosome","14",7390066,7403657,13592,NA,1,NA,NA,"NC_010456.5",NA
"17035","R3HCC1",110256692,NA,"protein_coding","chromosome","14",7419558,7434938,15381,NA,1,NA,NA,"NC_010456.5",NA
"17036","LOXL2",110256870,NA,"protein_coding","chromosome","14",7435861,7540699,104839,NA,-1,NA,NA,"NC_010456.5",NA
"17037","ENTPD4",100155254,NA,"protein_coding","chromosome","14",7565610,7604464,38855,NA,-1,NA,NA,"NC_010456.5",NA
"17038","SLC25A37",100153622,NA,"protein_coding","chromosome","14",7665002,7709998,44997,NA,1,NA,NA,"NC_010456.5",NA
"17039","NKX3-1",100738625,NA,"protein_coding","chromosome","14",7783296,7787036,3741,NA,-1,NA,NA,"NC_010456.5",NA
"17040","STC1",100125345,"stanniocalcin 1","protein_coding","chromosome","14",7952175,7961365,9191,NA,-1,NA,NA,"NC_010456.5",NA
"17041","ADAM28",100152711,NA,"protein_coding","chromosome","14",8375169,8438622,63454,NA,1,NA,NA,"NC_010456.5",NA
"17042","ADAMDEC1",100517917,NA,"protein_coding","chromosome","14",8455964,8483308,27345,NA,1,NA,NA,"NC_010456.5",NA
"17043","ADAM7",100157954,NA,"protein_coding","chromosome","14",8484391,8554879,70489,NA,1,NA,NA,"NC_010456.5",NA
"17044","NEFM",100625407,NA,"protein_coding","chromosome","14",8955346,8967211,11866,NA,1,NA,NA,"NC_010456.5",NA
"17045","NEFL",100521224,"neurofilament light","protein_coding","chromosome","14",8991321,8996900,5580,NA,-1,NA,NA,"NC_010456.5",NA
"17046","DOCK5",100510985,NA,"protein_coding","chromosome","14",9197280,9438715,241436,NA,1,NA,NA,"NC_010456.5",NA
"17047","LOC110256828",110256828,NA,"lncRNA","chromosome","14",9314763,9325519,10757,NA,-1,NA,NA,"NC_010456.5",NA
"17048","GNRH1",397516,"gonadotropin releasing hormone 1","protein_coding","chromosome","14",9442971,9447521,4551,NA,-1,NA,NA,"NC_010456.5",NA
"17049","KCTD9",100521867,NA,"protein_coding","chromosome","14",9453086,9517686,64601,NA,-1,NA,NA,"NC_010456.5",NA
"17050","CDCA2",100156303,NA,"protein_coding","chromosome","14",9517763,9571303,53541,NA,1,NA,NA,"NC_010456.5",NA
"17051","EBF2",100155094,NA,"protein_coding","chromosome","14",9816992,10027574,210583,NA,-1,NA,NA,"NC_010456.5",NA
"17052","LOC106505895",106505895,NA,"lncRNA","chromosome","14",9836724,9853650,16927,NA,1,NA,NA,"NC_010456.5",NA
"17053","PPP2R2A",397090,"protein phosphatase 2 regulatory subunit Balpha","protein_coding","chromosome","14",10195388,10283741,88354,NA,1,NA,NA,"NC_010456.5",NA
"17054","BNIP3L",100152675,NA,"protein_coding","chromosome","14",10318688,10345689,27002,NA,1,NA,NA,"NC_010456.5",NA
"17055","PNMA2",100157132,NA,"protein_coding","chromosome","14",10422325,10428389,6065,NA,-1,NA,NA,"NC_010456.5",NA
"17056","DPYSL2",100151886,NA,"protein_coding","chromosome","14",10428598,10545705,117108,NA,1,NA,NA,"NC_010456.5",NA
"17057","ADRA1A",100144471,"adrenoceptor alpha 1A","protein_coding","chromosome","14",10623391,10733378,109988,NA,-1,NA,NA,"NC_010456.5",NA
"17058","STMN4",100739720,NA,"protein_coding","chromosome","14",10986510,11007757,21248,NA,-1,NA,NA,"NC_010456.5",NA
"17059","TRIM35",100152706,NA,"protein_coding","chromosome","14",11031667,11051903,20237,NA,-1,NA,NA,"NC_010456.5",NA
"17060","LOC110256728",110256728,NA,"lncRNA","chromosome","14",11044297,11048005,3709,NA,-1,NA,NA,"NC_010456.5",NA
"17061","PTK2B",100157507,NA,"protein_coding","chromosome","14",11063662,11194196,130535,NA,1,NA,NA,"NC_010456.5",NA
"17062","CHRNA2",100511537,NA,"protein_coding","chromosome","14",11193732,11204334,10603,NA,-1,NA,NA,"NC_010456.5",NA
"17063","EPHX2",414425,"epoxide hydrolase 2","protein_coding","chromosome","14",11217125,11293018,75894,NA,1,NA,NA,"NC_010456.5",NA
"17064","GULO",396759,"gulonolactone (L-) oxidase","protein_coding","chromosome","14",11299858,11332892,33035,NA,1,NA,NA,"NC_010456.5",NA
"17065","CLU",397025,"clusterin","protein_coding","chromosome","14",11336585,11352569,15985,NA,-1,NA,NA,"NC_010456.5",NA
"17066","LOC106508065",106508065,NA,"lncRNA","chromosome","14",11353823,11368477,14655,NA,-1,NA,NA,"NC_010456.5",NA
"17067","SCARA3",100628076,NA,"protein_coding","chromosome","14",11367402,11403173,35772,NA,1,NA,NA,"NC_010456.5",NA
"17068","CCDC25",100627354,"coiled-coil domain containing 25","protein_coding","chromosome","14",11454838,11495125,40288,NA,-1,NA,NA,"NC_010456.5",NA
"17069","ESCO2",100627165,NA,"protein_coding","chromosome","14",11495297,11532898,37602,NA,1,NA,NA,"NC_010456.5",NA
"17070","PBK",100141310,"PDZ binding kinase","protein_coding","chromosome","14",11543657,11577286,33630,NA,-1,NA,NA,"NC_010456.5",NA
"17071","SCARA5",100524281,NA,"protein_coding","chromosome","14",11615629,11747336,131708,NA,-1,NA,NA,"NC_010456.5",NA
"17072","LOC110256888",110256888,NA,"protein_coding","chromosome","14",11741002,11745458,4457,NA,1,NA,NA,"NC_010456.5",NA
"17073","NUGGC",100157947,NA,"protein_coding","chromosome","14",11775684,11826162,50479,NA,-1,NA,NA,"NC_010456.5",NA
"17074","ELP3",102167101,NA,"protein_coding","chromosome","14",11832947,11940080,107134,NA,1,NA,NA,"NC_010456.5",NA
"17075","PNOC",397257,"prepronociceptin","protein_coding","chromosome","14",12101223,12134174,32952,NA,1,NA,NA,"NC_010456.5",NA
"17076","ZNF395",100525009,"zinc finger protein 395","protein_coding","chromosome","14",12136090,12184468,48379,NA,-1,NA,NA,"NC_010456.5",NA
"17077","LOC100153492",100153492,NA,"transcribed_pseudogene","chromosome","14",12213075,12214874,1800,NA,-1,NA,"pseudo","NC_010456.5",NA
"17078","FBXO16",100154295,NA,"protein_coding","chromosome","14",12218979,12277165,58187,NA,-1,NA,NA,"NC_010456.5",NA
"17079","FZD3",100153078,NA,"protein_coding","chromosome","14",12281127,12394768,113642,NA,1,NA,NA,"NC_010456.5",NA
"17080","EXTL3",100152703,NA,"protein_coding","chromosome","14",12437551,12563548,125998,NA,1,NA,NA,"NC_010456.5",NA
