"","contig","length"
"58850","TC3_40:bin_000197@contig_00142989",1637
"58851","TC3_40:bin_000197@contig_00142993",1584
"58852","TC3_40:bin_000197@contig_00143077",3260
"58853","TC3_40:bin_000197@contig_00143416",4506
"58854","TC3_40:bin_000197@contig_00143524",4241
"58855","TC3_40:bin_000197@contig_00143582",3159
"58856","TC3_40:bin_000197@contig_00143612",3267
"58857","TC3_40:bin_000197@contig_00143672",1946
"58858","TC3_40:bin_000197@contig_00143755",4265
"58859","TC3_40:bin_000197@contig_00143862",4293
"58860","TC3_40:bin_000197@contig_00143881",3819
"58861","TC3_40:bin_000197@contig_00144107",8563
"58862","TC3_40:bin_000197@contig_00144171",3327
"58863","TC3_40:bin_000197@contig_00144270",3007
"58864","TC3_40:bin_000197@contig_00144399",2433
"58865","TC3_40:bin_000197@contig_00144480",6748
"58866","TC3_40:bin_000197@contig_00144825",1534
"58867","TC3_40:bin_000197@contig_00144871",2395
"58868","TC3_40:bin_000197@contig_00144970",12355
"58869","TC3_40:bin_000197@contig_00145086",3719
"58870","TC3_40:bin_000197@contig_00145266",4087
"58871","TC3_40:bin_000197@contig_00145529",3477
"58872","TC3_40:bin_000197@contig_00145773",2063
"58873","TC3_40:bin_000197@contig_00146202",4842
"58874","TC3_40:bin_000197@contig_00146415",4206
"58875","TC3_40:bin_000197@contig_00146570",2317
"58876","TC3_40:bin_000197@contig_00146687",3972
"58877","TC3_40:bin_000197@contig_00146720",5188
"58878","TC3_40:bin_000197@contig_00146797",2902
"58879","TC3_40:bin_000197@contig_00146822",1742
"58880","TC3_40:bin_000197@contig_00146856",8813
"58881","TC3_40:bin_000197@contig_00147073",2970
"58882","TC3_40:bin_000197@contig_00147105",6798
"58883","TC3_40:bin_000197@contig_00147409",4052
"58884","TC3_40:bin_000197@contig_00147872",2602
"58885","TC3_40:bin_000197@contig_00148083",1778
"58886","TC3_40:bin_000197@contig_00148452",5568
"58887","TC3_40:bin_000197@contig_00149015",2722
"58888","TC3_40:bin_000197@contig_00149039",3995
"58889","TC3_40:bin_000197@contig_00149118",2409
"58890","TC3_40:bin_000197@contig_00149254",2974
"58891","TC3_40:bin_000197@contig_00149654",6058
"58892","TC3_40:bin_000197@contig_00149708",3563
"58893","TC3_40:bin_000197@contig_00149734",2712
"58894","TC3_40:bin_000197@contig_00150308",3211
"58895","TC3_40:bin_000197@contig_00150405",1966
"58896","TC3_40:bin_000197@contig_00150638",5296
"58897","TC3_40:bin_000197@contig_00150660",2669
"58898","TC3_40:bin_000197@contig_00150825",5711
"58899","TC3_40:bin_000197@contig_00151366",1801
"58900","TC3_40:bin_000197@contig_00151994",1838
"58901","TC3_40:bin_000197@contig_00152570",9278
"58902","TC3_40:bin_000197@contig_00152575",1921
"58903","TC3_40:bin_000197@contig_00152605",3172
"58904","TC3_40:bin_000197@contig_00152674",6992
"58905","TC3_40:bin_000197@contig_00152721",2336
"58906","TC3_40:bin_000197@contig_00152760",5025
"58907","TC3_40:bin_000197@contig_00153102",4507
"58908","TC3_40:bin_000197@contig_00153274",19452
"58909","TC3_40:bin_000197@contig_00153387",4294
"58910","TC3_40:bin_000197@contig_00153473",7346
"58911","TC3_40:bin_000197@contig_00153702",1816
"58912","TC3_40:bin_000197@contig_00153896",5780
"58913","TC3_40:bin_000197@contig_00154166",5608
"58914","TC3_40:bin_000197@contig_00154237",1550
"58915","TC3_40:bin_000197@contig_00154660",3011
"58916","TC3_40:bin_000197@contig_00154726",3244
"58917","TC3_40:bin_000197@contig_00155021",9885
"58918","TC3_40:bin_000197@contig_00155071",2842
"58919","TC3_40:bin_000197@contig_00155127",5931
"58920","TC3_40:bin_000197@contig_00155168",1543
"58921","TC3_40:bin_000197@contig_00155362",8220
"58922","TC3_40:bin_000197@contig_00155528",9745
"58923","TC3_40:bin_000197@contig_00155585",7253
"58924","TC3_40:bin_000197@contig_00155630",1872
"58925","TC3_40:bin_000197@contig_00155679",2543
"58926","TC3_40:bin_000197@contig_00155731",2449
"58927","TC3_40:bin_000197@contig_00155742",5175
"58928","TC3_40:bin_000197@contig_00155871",1836
"58929","TC3_40:bin_000197@contig_00155924",3554
"58930","TC3_40:bin_000197@contig_00155933",12299
"58931","TC3_40:bin_000197@contig_00156052",3545
"58932","TC3_40:bin_000197@contig_00156156",4000
"58933","TC3_40:bin_000197@contig_00156641",2473
"58934","TC3_40:bin_000197@contig_00156660",14259
"58935","TC3_40:bin_000197@contig_00156663",7319
"58936","TC3_40:bin_000197@contig_00156738",1794
"58937","TC3_40:bin_000197@contig_00157217",1670
"58938","TC3_40:bin_000197@contig_00157230",9970
"58939","TC3_40:bin_000197@contig_00157286",3267
"58940","TC3_40:bin_000197@contig_00157579",3101
"58941","TC3_40:bin_000197@contig_00157683",2497
"58942","TC3_40:bin_000197@contig_00157701",4027
"58943","TC3_40:bin_000197@contig_00158182",5578
"58944","TC3_40:bin_000197@contig_00158196",2291
"58945","TC3_40:bin_000197@contig_00158548",3212
"58946","TC3_40:bin_000197@contig_00158635",4335
"58947","TC3_40:bin_000197@contig_00158638",1843
"58948","TC3_40:bin_000197@contig_00158906",1561
"58949","TC3_40:bin_000197@contig_00159037",3998
"58950","TC3_40:bin_000197@contig_00159091",2492
"58951","TC3_40:bin_000197@contig_00159275",2524
"58952","TC3_40:bin_000197@contig_00159331",1528
"58953","TC3_40:bin_000197@contig_00159349",13205
"58954","TC3_40:bin_000197@contig_00159401",3295
"58955","TC3_40:bin_000197@contig_00159416",4688
"58956","TC3_40:bin_000197@contig_00159418",2238
"58957","TC3_40:bin_000197@contig_00159633",4737
"58958","TC3_40:bin_000197@contig_00159834",1584
"58959","TC3_40:bin_000197@contig_00159897",1992
"58960","TC3_40:bin_000197@contig_00159977",4526
"58961","TC3_40:bin_000197@contig_00160357",1909
"58962","TC3_40:bin_000197@contig_00160710",1620
"58963","TC3_40:bin_000197@contig_00160807",2425
"58964","TC3_40:bin_000197@contig_00161092",4487
"58965","TC3_40:bin_000197@contig_00161199",2729
"58966","TC3_40:bin_000197@contig_00162241",1664
"58967","TC3_40:bin_000197@contig_00162271",2646
"58968","TC3_40:bin_000197@contig_00162302",2689
"58969","TC3_40:bin_000197@contig_00162592",2316
"58970","TC3_40:bin_000197@contig_00162736",1722
"58971","TC3_40:bin_000197@contig_00162739",4834
"58972","TC3_40:bin_000197@contig_00163387",2278
"58973","TC3_40:bin_000197@contig_00163519",4716
"58974","TC3_40:bin_000197@contig_00163651",6924
"58975","TC3_40:bin_000197@contig_00163926",3092
"58976","TC3_40:bin_000197@contig_00163928",5363
"58977","TC3_40:bin_000197@contig_00163936",2695
"58978","TC3_40:bin_000197@contig_00164235",5647
"58979","TC3_40:bin_000197@contig_00164288",4187
"58980","TC3_40:bin_000197@contig_00164290",1927
"58981","TC3_40:bin_000197@contig_00164333",2868
"58982","TC3_40:bin_000197@contig_00164598",13096
"58983","TC3_40:bin_000197@contig_00164661",2089
"58984","TC3_40:bin_000197@contig_00164826",1974
"58985","TC3_40:bin_000197@contig_00164836",4546
"58986","TC3_40:bin_000197@contig_00165290",3515
"58987","TC3_40:bin_000197@contig_00165584",13180
"58988","TC3_40:bin_000197@contig_00165651",1987
"58989","TC3_40:bin_000197@contig_00165682",2218
"58990","TC3_40:bin_000197@contig_00166191",2592
"58991","TC3_40:bin_000197@contig_00166212",2045
"58992","TC3_40:bin_000197@contig_00166306",1988
"58993","TC3_40:bin_000197@contig_00166467",2088
"58994","TC3_40:bin_000197@contig_00166727",3074
"58995","TC3_40:bin_000197@contig_00166812",3211
"58996","TC3_40:bin_000197@contig_00167135",6241
"58997","TC3_40:bin_000197@contig_00167191",2930
"58998","TC3_40:bin_000197@contig_00167239",2508
"58999","TC3_40:bin_000197@contig_00167294",5533
"59000","TC3_40:bin_000197@contig_00167419",3223
"59001","TC3_40:bin_000197@contig_00167469",11497
"59002","TC3_40:bin_000197@contig_00167472",1517
"59003","TC3_40:bin_000197@contig_00167499",4742
"59004","TC3_40:bin_000197@contig_00167678",7435
"59005","TC3_40:bin_000197@contig_00167795",9048
"59006","TC3_40:bin_000197@contig_00167909",5850
"59007","TC3_40:bin_000197@contig_00168105",4059
"59008","TC3_40:bin_000197@contig_00168277",3111
"59009","TC3_40:bin_000197@contig_00168351",2491
"59010","TC3_40:bin_000197@contig_00168593",3964
"59011","TC3_40:bin_000197@contig_00168749",4132
"59012","TC3_40:bin_000197@contig_00168795",7402
"59013","TC3_40:bin_000197@contig_00168803",1832
"59014","TC3_40:bin_000197@contig_00168831",1673
"59015","TC3_40:bin_000197@contig_00168852",3153
"59016","TC3_40:bin_000197@contig_00169044",3088
"59017","TC3_40:bin_000197@contig_00169180",2918
"59018","TC3_40:bin_000197@contig_00169205",1622
"59019","TC3_40:bin_000197@contig_00169427",1915
"59020","TC3_40:bin_000197@contig_00169435",5956
"59021","TC3_40:bin_000197@contig_00169633",4316
"59022","TC3_40:bin_000197@contig_00169642",2182
"59023","TC3_40:bin_000197@contig_00169721",3406
"59024","TC3_40:bin_000197@contig_00169820",1993
"59025","TC3_40:bin_000197@contig_00169826",6335
"59026","TC3_40:bin_000197@contig_00170027",3914
"59027","TC3_40:bin_000197@contig_00170052",2729
"59028","TC3_40:bin_000197@contig_00170067",2250
"59029","TC3_40:bin_000197@contig_00170142",2969
"59030","TC3_40:bin_000197@contig_00170249",21716
"59031","TC3_40:bin_000197@contig_00170288",2255
"59032","TC3_40:bin_000197@contig_00170306",2553
"59033","TC3_40:bin_000197@contig_00170419",4282
"59034","TC3_40:bin_000197@contig_00170482",2048
"59035","TC3_40:bin_000197@contig_00170513",12624
"59036","TC3_40:bin_000197@contig_00170563",4715
"59037","TC3_40:bin_000197@contig_00170669",3294
"59038","TC3_40:bin_000197@contig_00170755",1944
"59039","TC3_40:bin_000197@contig_00170951",2467
"59040","TC3_40:bin_000197@contig_00171039",1631
"59041","TC3_40:bin_000197@contig_00171135",3056
"59042","TC3_40:bin_000197@contig_00171311",17352
"59043","TC3_40:bin_000197@contig_00171380",7902
"59044","TC3_40:bin_000197@contig_00171652",1860
"59045","TC3_40:bin_000197@contig_00171707",12208
"59046","TC3_40:bin_000197@contig_00171835",2201
"59047","TC3_40:bin_000197@contig_00171939",1872
"59048","TC3_40:bin_000197@contig_00171988",7835
"59049","TC3_40:bin_000197@contig_00171994",4104
"59050","TC3_40:bin_000197@contig_00172190",1654
"59051","TC3_40:bin_000197@contig_00172250",2400
"59052","TC3_40:bin_000197@contig_00172530",3883
"59053","TC3_40:bin_000197@contig_00172656",1862
"59054","TC3_40:bin_000197@contig_00173052",2256
"59055","TC3_40:bin_000197@contig_00173434",2611
"59056","TC3_40:bin_000197@contig_00173464",7747
"59057","TC3_40:bin_000197@contig_00173913",1857
"59058","TC3_40:bin_000197@contig_00173914",3295
"59059","TC3_40:bin_000197@contig_00174057",1864
"59060","TC3_40:bin_000197@contig_00174183",1816
"59061","TC3_40:bin_000197@contig_00174308",5071
"59062","TC3_40:bin_000197@contig_00174322",2755
"59063","TC3_40:bin_000197@contig_00174423",2208
"59064","TC3_40:bin_000197@contig_00174558",1799
"59065","TC3_40:bin_000197@contig_00174736",2364
"59066","TC3_40:bin_000197@contig_00174831",4768
"59067","TC3_40:bin_000197@contig_00174883",3593
"59068","TC3_40:bin_000197@contig_00175161",3076
"59069","TC3_40:bin_000197@contig_00175170",10360
"59070","TC3_40:bin_000197@contig_00175350",7094
"59071","TC3_40:bin_000197@contig_00175421",5960
"59072","TC3_40:bin_000197@contig_00175733",3445
"59073","TC3_40:bin_000197@contig_00175763",1513
"59074","TC3_40:bin_000197@contig_00175909",2650
"59075","TC3_40:bin_000197@contig_00175999",4058
"59076","TC3_40:bin_000197@contig_00176020",1680
"59077","TC3_40:bin_000197@contig_00176025",4486
"59078","TC3_40:bin_000197@contig_00176077",3440
"59079","TC3_40:bin_000197@contig_00176136",4407
"59080","TC3_40:bin_000197@contig_00176241",2992
"59081","TC3_40:bin_000197@contig_00176256",7306
"59082","TC3_40:bin_000197@contig_00176485",3392
"59083","TC3_40:bin_000197@contig_00176551",2826
"59084","TC3_40:bin_000197@contig_00176637",2220
"59085","TC3_40:bin_000197@contig_00176736",4312
"59086","TC3_40:bin_000197@contig_00176963",2342
"59087","TC3_40:bin_000197@contig_00177096",3048
"59088","TC3_40:bin_000197@contig_00177323",2434
"59089","TC3_40:bin_000197@contig_00177455",1905
"59090","TC3_40:bin_000197@contig_00177540",6443
"59091","TC3_40:bin_000197@contig_00177698",1530
"59092","TC3_40:bin_000197@contig_00177751",4831
"59093","TC3_40:bin_000197@contig_00177783",1555
"59094","TC3_40:bin_000197@contig_00177968",8833
"59095","TC3_40:bin_000197@contig_00178345",2207
"59096","TC3_40:bin_000197@contig_00178669",2654
"59097","TC3_40:bin_000197@contig_00178727",5743
"59098","TC3_40:bin_000197@contig_00178978",3670
"59099","TC3_40:bin_000197@contig_00179300",6257
"59100","TC3_40:bin_000197@contig_00179416",1528
"59101","TC3_40:bin_000197@contig_00179547",4272
"59102","TC3_40:bin_000197@contig_00179920",1573
"59103","TC3_40:bin_000197@contig_00180129",2367
"59104","TC3_40:bin_000197@contig_00180259",2648
"59105","TC3_40:bin_000197@contig_00180738",5480
"59106","TC3_40:bin_000197@contig_00180864",2727
"59107","TC3_40:bin_000197@contig_00180914",5563
"59108","TC3_40:bin_000197@contig_00181170",1803
"59109","TC3_40:bin_000197@contig_00181243",4147
"59110","TC3_40:bin_000197@contig_00181278",4940
"59111","TC3_40:bin_000197@contig_00181299",3698
"59112","TC3_40:bin_000197@contig_00181476",2754
"59113","TC3_40:bin_000197@contig_00181483",3176
"59114","TC3_40:bin_000197@contig_00181756",1578
"59115","TC3_40:bin_000197@contig_00181789",13358
"59116","TC3_40:bin_000197@contig_00181875",3687
"59117","TC3_40:bin_000197@contig_00181909",1547
"59118","TC3_40:bin_000197@contig_00182044",3118
"59119","TC3_40:bin_000197@contig_00182213",4084
"59120","TC3_40:bin_000197@contig_00182342",3440
"59121","TC3_40:bin_000197@contig_00182361",3393
"59122","TC3_40:bin_000197@contig_00182547",4167
"59123","TC3_40:bin_000197@contig_00182843",7603
"59124","TC3_40:bin_000197@contig_00183191",4821
"59125","TC3_40:bin_000197@contig_00183455",3157
"59126","TC3_40:bin_000197@contig_00183698",3218
"59127","TC3_40:bin_000197@contig_00183823",2150
"59128","TC3_40:bin_000197@contig_00184047",10373
"59129","TC3_40:bin_000197@contig_00184383",3299
"59130","TC3_40:bin_000197@contig_00184453",12763
"59131","TC3_40:bin_000197@contig_00184616",2042
"59132","TC3_40:bin_000197@contig_00184744",1808
"59133","TC3_40:bin_000197@contig_00184773",4310
"59134","TC3_40:bin_000197@contig_00184782",4460
"59135","TC3_40:bin_000197@contig_00185128",3070
"59136","TC3_40:bin_000197@contig_00185417",2121
"59137","TC3_40:bin_000197@contig_00185729",3452
"59138","TC3_40:bin_000197@contig_00185751",2186
"59139","TC3_40:bin_000197@contig_00185778",13580
"59140","TC3_40:bin_000197@contig_00185828",3408
"59141","TC3_40:bin_000197@contig_00186081",1861
"59142","TC3_40:bin_000197@contig_00186117",2567
"59143","TC3_40:bin_000197@contig_00186357",2881
"59144","TC3_40:bin_000197@contig_00186517",2036
"59145","TC3_40:bin_000197@contig_00186765",1638
"59146","TC3_40:bin_000197@contig_00186869",2850
"59147","TC3_40:bin_000197@contig_00186884",4271
"59148","TC3_40:bin_000197@contig_00187134",2265
"59149","TC3_40:bin_000197@contig_00187301",1517
"59150","TC3_40:bin_000197@contig_00187394",1816
"59151","TC3_40:bin_000197@contig_00187410",8294
"59152","TC3_40:bin_000197@contig_00187418",5955
"59153","TC3_40:bin_000197@contig_00187528",4461
"59154","TC3_40:bin_000197@contig_00187529",1720
"59155","TC3_40:bin_000197@contig_00187662",5423
"59156","TC3_40:bin_000197@contig_00187727",1998
"59157","TC3_40:bin_000197@contig_00187887",4181
"59158","TC3_40:bin_000197@contig_00187910",3009
"59159","TC3_40:bin_000197@contig_00187974",3488
"59160","TC3_40:bin_000197@contig_00188138",5921
"59161","TC3_40:bin_000197@contig_00188199",3100
"59162","TC3_40:bin_000197@contig_00188340",1538
"59163","TC3_40:bin_000197@contig_00188562",2162
"59164","TC3_40:bin_000197@contig_00188579",5211
"59165","TC3_40:bin_000197@contig_00188734",3287
"59166","TC3_40:bin_000197@contig_00188844",2865
"59167","TC3_40:bin_000197@contig_00189088",10327
"59168","TC3_40:bin_000197@contig_00189187",2587
"59169","TC3_40:bin_000197@contig_00189301",5545
"59170","TC3_40:bin_000197@contig_00189726",4024
"59171","TC3_40:bin_000197@contig_00189777",4907
"59172","TC3_40:bin_000197@contig_00189815",2267
"59173","TC3_40:bin_000197@contig_00189828",1637
"59174","TC3_40:bin_000197@contig_00190320",2464
"59175","TC3_40:bin_000197@contig_00190458",5259
"59176","TC3_40:bin_000197@contig_00190571",2744
"59177","TC3_40:bin_000197@contig_00190619",6156
"59178","TC3_40:bin_000197@contig_00190628",3470
"59179","TC3_40:bin_000197@contig_00190643",10438
"59180","TC3_40:bin_000197@contig_00190648",6607
"59181","TC3_40:bin_000197@contig_00190703",5551
"59182","TC3_40:bin_000197@contig_00190883",2740
"59183","TC3_40:bin_000197@contig_00191197",2708
"59184","TC3_40:bin_000197@contig_00191292",7217
"59185","TC3_40:bin_000197@contig_00191322",2009
"59186","TC3_40:bin_000197@contig_00191489",1817
"59187","TC3_40:bin_000197@contig_00191779",2201
"59188","TC3_40:bin_000197@contig_00191807",5195
"59189","TC3_40:bin_000197@contig_00191816",2807
"59190","TC3_40:bin_000197@contig_00191882",9614
"59191","TC3_40:bin_000197@contig_00192111",1623
"59192","TC3_40:bin_000197@contig_00192174",7088
"59193","TC3_40:bin_000197@contig_00192248",3017
"59194","TC3_40:bin_000197@contig_00192786",5856
"59195","TC3_40:bin_000197@contig_00192959",1697
"59196","TC3_40:bin_000197@contig_00193030",9204
"59197","TC3_40:bin_000197@contig_00193123",4707
"59198","TC3_40:bin_000197@contig_00193148",3444
"59199","TC3_40:bin_000197@contig_00193164",3718
"59200","TC3_40:bin_000197@contig_00193314",2696
"59201","TC3_40:bin_000197@contig_00193429",3789
"59202","TC3_40:bin_000197@contig_00193468",3840
"59203","TC3_40:bin_000197@contig_00193488",3874
"59204","TC3_40:bin_000197@contig_00193625",3308
"59205","TC3_40:bin_000197@contig_00193844",4513
"59206","TC3_40:bin_000197@contig_00193846",1603
"59207","TC3_40:bin_000197@contig_00194038",15060
"59208","TC3_40:bin_000197@contig_00194057",5728
"59209","TC3_40:bin_000197@contig_00194079",1614
"59210","TC3_40:bin_000197@contig_00194290",1691
"59211","TC3_40:bin_000197@contig_00194351",5680
"59212","TC3_40:bin_000197@contig_00194359",7432
"59213","TC3_40:bin_000197@contig_00194505",1851
"59214","TC3_40:bin_000197@contig_00194543",16174
"59215","TC3_40:bin_000197@contig_00194875",2366
"59216","TC3_40:bin_000197@contig_00195120",1831
"59217","TC3_40:bin_000197@contig_00195247",5650
"59218","TC3_40:bin_000197@contig_00195319",2913
"59219","TC3_40:bin_000197@contig_00195380",1883
"59220","TC3_40:bin_000197@contig_00195495",4037
"59221","TC3_40:bin_000197@contig_00195536",1650
"59222","TC3_40:bin_000197@contig_00195586",5939
"59223","TC3_40:bin_000197@contig_00195638",2553
"59224","TC3_40:bin_000197@contig_00195703",1970
"59225","TC3_40:bin_000197@contig_00195741",4756
"59226","TC3_40:bin_000197@contig_00196062",6231
"59227","TC3_40:bin_000197@contig_00196170",2872
"59228","TC3_40:bin_000197@contig_00196216",4537
"59229","TC3_40:bin_000197@contig_00196223",1977
