"","old_MAG","taxonomy","ani","reference","domain","phylum","class","order","family","genus","species","lowest"
"1844","TC4_40:bin_000063","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp004552725",97.71,"GCA_004552725.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","CAG-873","CAG-873 sp004552725","s__CAG-873 sp004552725"
"1845","TC4_40:bin_000064","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella;s__Heritagella sp022767925",98.84,"GCA_022767925.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Acutalibacteraceae","Heritagella","Heritagella sp022767925","s__Heritagella sp022767925"
"1846","TC4_40:bin_000065","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp022779845",99.1,"GCA_022779845.1","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Succinivibrionaceae","Succinivibrio","Succinivibrio sp022779845","s__Succinivibrio sp022779845"
"1847","TC4_40:bin_000066","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251365",98.31,"GCF_002251365.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp002251365","s__Prevotella sp002251365"
"1848","TC4_40:bin_000067","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Duodenibacillus",NA,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Duodenibacillus",NA,"g__Duodenibacillus"
"1849","TC4_40:bin_000068","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552675",95.87,"GCA_900552675.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp900552675","s__Prevotella sp900552675"
"1850","TC4_40:bin_000069","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp016293005",98.23,"GCA_016293005.1","Bacteria","Spirochaetota","Spirochaetia","Treponematales","Treponemataceae","Treponema","Treponema_D sp016293005","s__Treponema_D sp016293005"
"1851","TC4_40:bin_000070","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp004558955",99.1,"GCA_004558955.1","Bacteria","Cyanobacteriota","Vampirovibrionia","Gastranaerophilales","Gastranaerophilaceae","Zag111","Zag111 sp004558955","s__Zag111 sp004558955"
"1852","TC4_40:bin_000071","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp022772725",97.21,"GCA_022772725.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Acutalibacteraceae","Eubacterium","Eubacterium_R sp022772725","s__Eubacterium_R sp022772725"
"1853","TC4_40:bin_000072","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Basfia_A;s__Basfia_A porcinus",97.23,"GCF_901764995.1","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Basfia","Basfia_A porcinus","s__Basfia_A porcinus"
"1854","TC4_40:bin_000073","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp900542285",98.21,"GCA_900542285.1","Bacteria","Bacillota","Clostridia","Christensenellales","CAG-138","PeH17","PeH17 sp900542285","s__PeH17 sp900542285"
"1855","TC4_40:bin_000074","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004555425",97.1,"GCA_004555425.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Alloprevotella","Alloprevotella sp004555425","s__Alloprevotella sp004555425"
"1856","TC4_40:bin_000075","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Bacteroides",NA,"g__Bacteroides_F"
"1857","TC4_40:bin_000076","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp945872165",98.69,"GCA_945872165.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus_A sp945872165","s__Butyricicoccus_A sp945872165"
"1858","TC4_40:bin_000077","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp003478355",97.48,"GCA_003478355.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","UBA3402","UBA3402 sp003478355","s__UBA3402 sp003478355"
"1859","TC4_40:bin_000078","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__HGM12545",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","HGM12545",NA,"g__HGM12545"
"1860","TC4_40:bin_000079","d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp016302065",97.97,"GCA_016302065.1","Bacteria","Bacillota","Bacilli","RFN20","CAG-826","Onthovivens","Onthovivens sp016302065","s__Onthovivens sp016302065"
"1861","TC4_40:bin_000080","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QAND01;g__UMGS1975;s__UMGS1975 sp900751745",97.24,"GCA_905188085.1","Bacteria","Bacillota","Clostridia","Christensenellales","QAND01","UMGS1975","UMGS1975 sp900751745","s__UMGS1975 sp900751745"
"1862","TC4_40:bin_000081","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA636;s__UBA636 sp002299675",98.36,"GCA_002299675.1","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","UBA636","UBA636 sp002299675","s__UBA636 sp002299675"
"1863","TC4_40:bin_000082","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Metalachnospira",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Metalachnospira",NA,"g__Metalachnospira"
"1864","TC4_40:bin_000083","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella",NA,"g__Prevotella"
"1865","TC4_40:bin_000084","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola sp003480725",97.42,"GCA_003480725.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Choladocola","Choladocola sp003480725","s__Choladocola sp003480725"
"1866","TC4_40:bin_000085","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_A;s__Roseburia_A porci",99.48,"GCF_009695765.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia_A porci","s__Roseburia_A porci"
"1867","TC4_40:bin_000086","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp900543055",99.22,"GCA_900543055.1","Bacteria","Bacillota","Bacilli","RF39","UBA660","UBA3789","UBA3789 sp900543055","s__UBA3789 sp900543055"
"1868","TC4_40:bin_000087","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004558535",97.6,"GCA_004558535.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Alloprevotella","Alloprevotella sp004558535","s__Alloprevotella sp004558535"
"1869","TC4_40:bin_000088","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus sp004560705",99.02,"GCA_022774325.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Bariatricus","Bariatricus sp004560705","s__Bariatricus sp004560705"
"1870","TC4_40:bin_000089","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFRY01;s__SFRY01 sp004562065",99.18,"GCA_016292745.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","SFRY01","SFRY01 sp004562065","s__SFRY01 sp004562065"
"1871","TC4_40:bin_000090","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A trogontum",97.04,"GCF_000765905.2","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter_A trogontum","s__Helicobacter_A trogontum"
"1872","TC4_40:bin_000091","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269",NA,NA,"Bacteria","Bacillota","Clostridia","TANB77","CAG-508","CAG-269",NA,"g__CAG-269"
"1873","TC4_40:bin_000092","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A",96.12,"GCF_002224675.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella copri","s__Prevotella copri_A"
"1874","TC4_40:bin_000093","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp945873955",98,"GCA_945873955.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","CAG-115","CAG-115 sp945873955","s__CAG-115 sp945873955"
"1875","TC4_40:bin_000094","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004552195",98.59,"GCA_004552195.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Alloprevotella","Alloprevotella sp004552195","s__Alloprevotella sp004552195"
"1876","TC4_40:bin_000095","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002299275",98.79,"GCA_945875635.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp002299275","s__Prevotella sp002299275"
"1877","TC4_40:bin_000096","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UMGS1498;s__UMGS1498 sp900552335",98.19,"GCA_900552335.1","Bacteria","Bacillota","Bacilli","RF39","UBA660","UMGS1498","UMGS1498 sp900552335","s__UMGS1498 sp900552335"
"1878","TC4_40:bin_000097","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp022787405",97.95,"GCA_022787405.1","Bacteria","Bacillota","Clostridia","Peptostreptococcales","Anaerovoracaceae","CAG-238","CAG-238 sp022787405","s__CAG-238 sp022787405"
"1879","TC4_40:bin_000098","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio sp900548165",97.94,"GCF_021531495.1","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio","Anaerovibrio sp900548165","s__Anaerovibrio sp900548165"
"1880","TC4_40:bin_000099","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900770345",98.85,"GCA_900770345.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster sp900770345","s__Enterocloster sp900770345"
"1881","TC4_40:bin_000100","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp014846175",97.24,"GCA_014846175.1","Bacteria","Bacillota","Bacilli","RF39","UBA660","Onthousia","Onthousia sp014846175","s__Onthousia sp014846175"
"1882","TC4_40:bin_000101","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__Merdicola",NA,NA,"Bacteria","Bacillota","Clostridia","TANB77","CAG-508","Merdicola",NA,"g__Merdicola"
"1883","TC4_40:bin_000102","d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185",NA,NA,"Bacteria","Bacillota","Peptococcia","Peptococcales","Peptococcaceae","UBA7185",NA,"g__UBA7185"
"1884","TC4_40:bin_000103","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055",97.9,"GCA_021029595.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Acutalibacteraceae","UBA1417","UBA1417 sp003531055","s__UBA1417 sp003531055"
"1885","TC4_40:bin_000105","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus",96.94,"GCF_001314995.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","s__Bacteroides ovatus"
"1886","TC4_40:bin_000106","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp022788065",99.02,"GCA_022788065.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Copromonas","Copromonas sp022788065","s__Copromonas sp022788065"
"1887","TC4_40:bin_000107","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7179;s__RGIG7179 sp016302925",97.19,"GCA_016302925.1","Bacteria","Bacillota","Clostridia","Peptostreptococcales","Anaerovoracaceae","RGIG7179","RGIG7179 sp016302925","s__RGIG7179 sp016302925"
"1888","TC4_40:bin_000108","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900550545",97.9,"GCA_900550545.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter sp900550545","s__Agathobacter sp900550545"
"1889","TC4_40:bin_000109","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp003530125",98.92,"GCA_902762905.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","CAG-590","CAG-590 sp003530125","s__CAG-590 sp003530125"
"1890","TC4_40:bin_000110","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-533;s__CAG-533 sp000434495",95.84,"GCA_900547775.1","Bacteria","Bacillota","Bacilli","RF39","UBA660","CAG-533","CAG-533 sp000434495","s__CAG-533 sp000434495"
"1891","TC4_40:bin_000111","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri",95.72,"GCF_000016825.1","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus reuteri","s__Limosilactobacillus reuteri"
"1892","TC4_40:bin_000112","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269",NA,NA,"Bacteria","Bacillota","Clostridia","TANB77","CAG-508","CAG-269",NA,"g__CAG-269"
"1893","TC4_40:bin_000113","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CALZFJ01",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","CALZFJ01",NA,"g__CALZFJ01"
"1894","TC4_40:bin_000114","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter sp002139915",97.66,"GCF_002139915.1","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter sp002139915","s__Campylobacter sp002139915"
"1895","TC4_40:bin_000115","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp022764275",99.06,"GCA_022764275.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia_A sp022764275","s__Blautia_A sp022764275"
"1896","TC4_40:bin_000116","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","CAG-590",NA,"g__CAG-590"
"1897","TC4_40:bin_000117","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353",NA,NA,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","CAG-353",NA,"g__CAG-353"
"1898","TC4_40:bin_000118","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis",98.3,"GCA_004000625.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Gemmiger","Gemmiger qucibialis","s__Gemmiger qucibialis"
"1899","TC4_40:bin_000119","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus",97.94,"GCF_018987235.1","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus","s__Lactobacillus crispatus"
"1900","TC4_40:bin_000120","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecivivens",NA,NA,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Faecivivens",NA,"g__Faecivivens"
"1901","TC4_40:bin_000121","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","COE1",NA,"g__COE1"
"1902","TC4_40:bin_000122","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Floccifex;s__Floccifex porci",98.92,"GCF_009696175.1","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Floccifex","Floccifex porci","s__Floccifex porci"
"1903","TC4_40:bin_000123","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__RUG666",NA,NA,"Bacteria","Bacillota","Clostridia","Christensenellales","UBA1242","RUG666",NA,"g__RUG666"
"1904","TC4_40:bin_000124","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900766785",97.34,"GCA_900766785.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","UBA4372","UBA4372 sp900766785","s__UBA4372 sp900766785"
"1905","TC4_40:bin_000125","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1994;s__UMGS1994 sp934149275",96.45,"GCA_934149275.1","Bacteria","Bacillota","Clostridia","TANB77","CAG-508","UMGS1994","UMGS1994 sp934149275","s__UMGS1994 sp934149275"
"1906","TC4_40:bin_000126","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CALZFJ01",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","CALZFJ01",NA,"g__CALZFJ01"
"1907","TC4_40:bin_000127","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus",99.27,"GCF_000012825.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","s__Phocaeicola vulgatus"
"1908","TC4_40:bin_000128","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Wujia",NA,"g__Wujia"
"1909","TC4_40:bin_000129","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp001916055",97.71,"GCA_001916055.1","Bacteria","Bacillota","Clostridia","TANB77","CAG-508","CAG-269","CAG-269 sp001916055","s__CAG-269 sp001916055"
"1910","TC4_40:bin_000130","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017;s__W0P33-017 sp022773965",98.69,"GCA_022773965.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017","W0P33-017 sp022773965","s__W0P33-017 sp022773965"
"1911","TC4_40:bin_000131","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","W0P33-017",NA,"g__W0P33-017"
"1912","TC4_40:bin_000132","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_C",98.52,"GCA_022767125.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","s__Phocaeicola plebeius_C"
"1913","TC4_40:bin_000133","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp900321585",98.62,"GCA_902796035.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","CAG-485","CAG-485 sp900321585","s__CAG-485 sp900321585"
"1914","TC4_40:bin_000134","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp004554665",99.09,"GCA_004554665.1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","Prevotella sp004554665","s__Prevotella sp004554665"
"1915","TC4_40:bin_000135","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp003487665",97.1,"GCA_003487665.1","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Vescimonas","Vescimonas sp003487665","s__Vescimonas sp003487665"
"1916","TC4_40:bin_000136","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp018919065",96.68,"GCF_018919065.1","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia_A sp018919065","s__Blautia_A sp018919065"
"1917","TC4_40:bin_000137","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JALFVM01",NA,NA,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","JALFVM01",NA,"g__JALFVM01"
